Genre,Article Name,Model,coverage_score,covered_points,partial_points,missing_points,total_key_points,sentiment_shift,keyword_overlap,similarity,framing_label,missing_important_topics,faithfulness_score,supported,contradictions,neutral,total_summary_sentences,contradiction_rate,sentence_level_nli,point_results,note
Unknown,Judge bars certification of Virginia redistricting results; state AG promises appeal,Gemini,0.0,0,0,4,4,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Virginia voters had voted to update their congressional map."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This redistricting change is postitive for the Democrats who now are likely to benefit by recieving more Democratic house seats in November's midterm  election."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Although, a judge has made efforts to not certify the vote since they claim lawmakers did not follow the proper steps to for this redistricting, there is a current Virgina redistricting case with being processed with the supremem court, and that the language of the ballet was misleading."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""On the opposite end, others are claiming that Republicans are just upset about the results and that fair election organizations are proving this was fair."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Judge bars certification of Virginia redistricting results; state AG promises appeal,Grok,0.0,0,0,4,4,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Virginia voters had voted to update their congressional map."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This redistricting change is postitive for the Democrats who now are likely to benefit by recieving more Democratic house seats in November's midterm  election."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Although, a judge has made efforts to not certify the vote since they claim lawmakers did not follow the proper steps to for this redistricting, there is a current Virgina redistricting case with being processed with the supremem court, and that the language of the ballet was misleading."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""On the opposite end, others are claiming that Republicans are just upset about the results and that fair election organizations are proving this was fair."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Los Angeles becomes the first major school district to require screen time limits,GPT,0.0,0,0,4,4,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The Los Angeles Unified School District has become the first major school district in the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""to impose limits on student screen time in classrooms."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""To help students focus, they are completely banning the use of iPads and laptops for first-grade students and younger."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The decision comes after parents and teachers raised concerns that having too much technology in the classroom was distracting children, hurting their social skills, and lowering their grades."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Los Angeles becomes the first major school district to require screen time limits,Gemini,0.0,0,0,4,4,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The Los Angeles Unified School District has become the first major school district in the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""to impose limits on student screen time in classrooms."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""To help students focus, they are completely banning the use of iPads and laptops for first-grade students and younger."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The decision comes after parents and teachers raised concerns that having too much technology in the classroom was distracting children, hurting their social skills, and lowering their grades."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Los Angeles becomes the first major school district to require screen time limits,Grok,0.0,0,0,4,4,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The Los Angeles Unified School District has become the first major school district in the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""to impose limits on student screen time in classrooms."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""To help students focus, they are completely banning the use of iPads and laptops for first-grade students and younger."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The decision comes after parents and teachers raised concerns that having too much technology in the classroom was distracting children, hurting their social skills, and lowering their grades."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Massive Motorola Razr 2026 leak leaves nothing to the imagination,GPT,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Full details and specs of the upcoming Motorolla Razr 2026 have been leaked, thanks to a Russian retailer prematurely listing the device for sale."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""While many specs, such as the screen and overall design of the phone are similar to last year's model, key improvements include a larger battery and a newer Dimensity chip."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The phone is expected to launch April 29th, 2026."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Massive Motorola Razr 2026 leak leaves nothing to the imagination,Gemini,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Full details and specs of the upcoming Motorolla Razr 2026 have been leaked, thanks to a Russian retailer prematurely listing the device for sale."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""While many specs, such as the screen and overall design of the phone are similar to last year's model, key improvements include a larger battery and a newer Dimensity chip."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The phone is expected to launch April 29th, 2026."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Massive Motorola Razr 2026 leak leaves nothing to the imagination,Grok,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Full details and specs of the upcoming Motorolla Razr 2026 have been leaked, thanks to a Russian retailer prematurely listing the device for sale."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""While many specs, such as the screen and overall design of the phone are similar to last year's model, key improvements include a larger battery and a newer Dimensity chip."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The phone is expected to launch April 29th, 2026."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Meta to cut 10% of staff as it pours billions into AI,GPT,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Meta announced it is laying off around 8,000 employees (about 10% of its workforce), with cuts taking effect on May 20th."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The reason is essentially to redirect money toward AI investments."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Zuckerberg had actually hinted at this earlier in the year when he said AI would \""dramatically change the way we work.\"" Beyond Meta, Microsoft is simultaneously offering voluntary buyouts, and Amazon and Salesforce are also cutting jobs."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Meta to cut 10% of staff as it pours billions into AI,Gemini,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Meta announced it is laying off around 8,000 employees (about 10% of its workforce), with cuts taking effect on May 20th."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The reason is essentially to redirect money toward AI investments."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Zuckerberg had actually hinted at this earlier in the year when he said AI would \""dramatically change the way we work.\"" Beyond Meta, Microsoft is simultaneously offering voluntary buyouts, and Amazon and Salesforce are also cutting jobs."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Meta to cut 10% of staff as it pours billions into AI,Grok,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Meta announced it is laying off around 8,000 employees (about 10% of its workforce), with cuts taking effect on May 20th."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The reason is essentially to redirect money toward AI investments."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Zuckerberg had actually hinted at this earlier in the year when he said AI would \""dramatically change the way we work.\"" Beyond Meta, Microsoft is simultaneously offering voluntary buyouts, and Amazon and Salesforce are also cutting jobs."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"New study reveals coffee’s positive gut impacts, even without caffeine",GPT,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Coffee has been proven by recent research to have a positive effect on gut health."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Those in a recent research study who drank coffee reported to have lower stress and depression as well."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Coffee also interacted with and improved the participant's the gut microbes which allows them to fight off unhealthy gut bacteria faster) as well as improved their metabolism."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"New study reveals coffee’s positive gut impacts, even without caffeine",Gemini,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Coffee has been proven by recent research to have a positive effect on gut health."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Those in a recent research study who drank coffee reported to have lower stress and depression as well."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Coffee also interacted with and improved the participant's the gut microbes which allows them to fight off unhealthy gut bacteria faster) as well as improved their metabolism."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"New study reveals coffee’s positive gut impacts, even without caffeine",Grok,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Coffee has been proven by recent research to have a positive effect on gut health."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Those in a recent research study who drank coffee reported to have lower stress and depression as well."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Coffee also interacted with and improved the participant's the gut microbes which allows them to fight off unhealthy gut bacteria faster) as well as improved their metabolism."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"RSV is still spreading, prompting states to extend the immunization period",GPT,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""RSV has been spreading later into the season than usual this year, with a positive test rate of 7.5%, noticeably higher than the same time last year."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Because of this, almost every state has extended its RSV immunization window through the end of April."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This is especially important because RSV poses the greatest risk to newborns, and around 10,000 babies are born every day in the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"RSV is still spreading, prompting states to extend the immunization period",Gemini,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""RSV has been spreading later into the season than usual this year, with a positive test rate of 7.5%, noticeably higher than the same time last year."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Because of this, almost every state has extended its RSV immunization window through the end of April."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This is especially important because RSV poses the greatest risk to newborns, and around 10,000 babies are born every day in the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"RSV is still spreading, prompting states to extend the immunization period",Grok,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""RSV has been spreading later into the season than usual this year, with a positive test rate of 7.5%, noticeably higher than the same time last year."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Because of this, almost every state has extended its RSV immunization window through the end of April."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This is especially important because RSV poses the greatest risk to newborns, and around 10,000 babies are born every day in the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"Senators grill RFK Jr. on vaccines, drug prices and more at hearing",GPT,0.0,0,0,5,5,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""RFK Jr."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""did seven consecutive congressional hearings this week."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He described his 15 months leading HHS as having delivered significant results, pointing to things like drug price negotiations and pushing to ban petroleum-based food dyes."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Democrats pushed back hard though, repeatedly pressing him on his stance on vaccines."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Surprisingly, he came out in clear support of the measles vaccine, which seems against his previous stand."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"Senators grill RFK Jr. on vaccines, drug prices and more at hearing",Gemini,0.0,0,0,5,5,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""RFK Jr."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""did seven consecutive congressional hearings this week."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He described his 15 months leading HHS as having delivered significant results, pointing to things like drug price negotiations and pushing to ban petroleum-based food dyes."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Democrats pushed back hard though, repeatedly pressing him on his stance on vaccines."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Surprisingly, he came out in clear support of the measles vaccine, which seems against his previous stand."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,"Senators grill RFK Jr. on vaccines, drug prices and more at hearing",Grok,0.0,0,0,5,5,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""RFK Jr."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""did seven consecutive congressional hearings this week."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He described his 15 months leading HHS as having delivered significant results, pointing to things like drug price negotiations and pushing to ban petroleum-based food dyes."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Democrats pushed back hard though, repeatedly pressing him on his stance on vaccines."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Surprisingly, he came out in clear support of the measles vaccine, which seems against his previous stand."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,SpaceX Strikes Deal With Cursor for $60 Billion,GPT,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Elon Musk\u2019s space company, SpaceX, is investing heavily in AI by making a massive deal with Cursor, a startup that makes software to help programmers write code."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""SpaceX agreed to a $10 billion partnership, with an option to buy Cursor completely for $60 billion later this year."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The move is designed to strengthen SpaceX's technology and make the company look more valuable before its IPO in June."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,SpaceX Strikes Deal With Cursor for $60 Billion,Gemini,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Elon Musk\u2019s space company, SpaceX, is investing heavily in AI by making a massive deal with Cursor, a startup that makes software to help programmers write code."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""SpaceX agreed to a $10 billion partnership, with an option to buy Cursor completely for $60 billion later this year."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The move is designed to strengthen SpaceX's technology and make the company look more valuable before its IPO in June."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,SpaceX Strikes Deal With Cursor for $60 Billion,Grok,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Elon Musk\u2019s space company, SpaceX, is investing heavily in AI by making a massive deal with Cursor, a startup that makes software to help programmers write code."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""SpaceX agreed to a $10 billion partnership, with an option to buy Cursor completely for $60 billion later this year."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The move is designed to strengthen SpaceX's technology and make the company look more valuable before its IPO in June."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Suspected gunman at White House press dinner named,GPT,0.0,0,0,6,6,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The gunman suspected to be responsible for the shooting at the White House correspondents' dinner has been identified as Cole Thomas Allen of California."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen, a 31 year old mechanical engineer and computer scientist, was allegedly seen sprinting through a Secret Service checkpoint before being fired upon by agents."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen was not hit by gunfire in the exchange and is believed to have rented a room in the hotel."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Suspected to be acting alone, the gunman allegedly targeted members of the Trump administration, including the president."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Those who know Allen were surprised to learn he was the alleged shooter, recounting his intellignece and gentle nature."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen was a member of numerous clubs during his time at Caltech and appeared to be well-versed in subjects beyond engineering and computer science."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Suspected gunman at White House press dinner named,Gemini,0.0,0,0,6,6,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The gunman suspected to be responsible for the shooting at the White House correspondents' dinner has been identified as Cole Thomas Allen of California."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen, a 31 year old mechanical engineer and computer scientist, was allegedly seen sprinting through a Secret Service checkpoint before being fired upon by agents."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen was not hit by gunfire in the exchange and is believed to have rented a room in the hotel."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Suspected to be acting alone, the gunman allegedly targeted members of the Trump administration, including the president."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Those who know Allen were surprised to learn he was the alleged shooter, recounting his intellignece and gentle nature."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen was a member of numerous clubs during his time at Caltech and appeared to be well-versed in subjects beyond engineering and computer science."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Suspected gunman at White House press dinner named,Grok,0.0,0,0,6,6,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The gunman suspected to be responsible for the shooting at the White House correspondents' dinner has been identified as Cole Thomas Allen of California."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen, a 31 year old mechanical engineer and computer scientist, was allegedly seen sprinting through a Secret Service checkpoint before being fired upon by agents."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen was not hit by gunfire in the exchange and is believed to have rented a room in the hotel."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Suspected to be acting alone, the gunman allegedly targeted members of the Trump administration, including the president."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Those who know Allen were surprised to learn he was the alleged shooter, recounting his intellignece and gentle nature."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Allen was a member of numerous clubs during his time at Caltech and appeared to be well-versed in subjects beyond engineering and computer science."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,The world wants Chinese tech. China is determined to keep it,GPT,0.0,0,0,8,8,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Global focus on technology transfer has shifted from protecting Western tech to concerns over how the rest of the world can acquire advanced Chinese technology,  from EVs to AI robots."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Countries are leveraging market access to force local manufacturing and tech sharing."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""However China is actively resisting these effort through export controls."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Chinese government has demonstrated paranoia over its tech leaving the country, as demonstrated by the case of AI startup Manus."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Unlike China's top-down strategy in digesting foreign tech, the rest of the world would have to rely on companies themselves to drive the transfer."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Moreover, China's tech control might actually accelerate tech transfers, incentivizing innovators to take ideas abroad early on."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Ultimately, China still needs Western tech, particularly in the semiconductor industry."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This is likely leading to a future of a two-way tech transfer across borders, which both US and China leaders will resist."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,The world wants Chinese tech. China is determined to keep it,Gemini,0.0,0,0,8,8,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Global focus on technology transfer has shifted from protecting Western tech to concerns over how the rest of the world can acquire advanced Chinese technology,  from EVs to AI robots."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Countries are leveraging market access to force local manufacturing and tech sharing."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""However China is actively resisting these effort through export controls."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Chinese government has demonstrated paranoia over its tech leaving the country, as demonstrated by the case of AI startup Manus."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Unlike China's top-down strategy in digesting foreign tech, the rest of the world would have to rely on companies themselves to drive the transfer."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Moreover, China's tech control might actually accelerate tech transfers, incentivizing innovators to take ideas abroad early on."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Ultimately, China still needs Western tech, particularly in the semiconductor industry."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This is likely leading to a future of a two-way tech transfer across borders, which both US and China leaders will resist."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,The world wants Chinese tech. China is determined to keep it,Grok,0.0,0,0,8,8,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Global focus on technology transfer has shifted from protecting Western tech to concerns over how the rest of the world can acquire advanced Chinese technology,  from EVs to AI robots."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Countries are leveraging market access to force local manufacturing and tech sharing."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""However China is actively resisting these effort through export controls."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Chinese government has demonstrated paranoia over its tech leaving the country, as demonstrated by the case of AI startup Manus."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Unlike China's top-down strategy in digesting foreign tech, the rest of the world would have to rely on companies themselves to drive the transfer."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Moreover, China's tech control might actually accelerate tech transfers, incentivizing innovators to take ideas abroad early on."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Ultimately, China still needs Western tech, particularly in the semiconductor industry."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This is likely leading to a future of a two-way tech transfer across borders, which both US and China leaders will resist."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Tim Cook says Apple Maps release was a 'really big mistake',GPT,0.0,0,0,7,7,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Tim Cook while reflecting on his tenure in the April 21st Town Hall claims that Apple Maps and other products were a big mistake."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He says Apple Maps was not ready, and their team pushed Apple users to use other apps because they were better than Apple Maps."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Apple Maps relesaed in 2012 was rushed to meet societal complaints and demands, but when it was released it was very buggy."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He claims that they now the best map and they learned from that mistake."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Cook is stepping down soon."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Additionally, Cook claimed that the unreleased AirPower wireless charging mat and attempts for a self-driving car were also mistakes he had made in leadership."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Cook also reflected on his accomplishments and said that there were many but the release of the Apple Watch was his most proud because the Apple Watch can save lives."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
